"state","puma22","cbsa20","cbsatype20","stab","CBSAName20","PUMA22name","pop20","afact"
"State code","PUMA (2022)","Core-based statistical area code","CBSA type (2020)","State abbr.","2020 CBSA name","PUMA22 name","Total population (2020 Census)","puma22-to-cbsatype20 allocation factor"
"29","01906","41180","Metro","MO","St. Louis, MO-IL","St. Louis County (Southwest)",119912,1 
"29","01907","41180","Metro","MO","St. Louis, MO-IL","St. Louis County (Inner Ring South)",161375,1 
"29","01908","41180","Metro","MO","St. Louis, MO-IL","St. Louis County (Southeast)",106501,1 
"29","02001","41180","Metro","MO","St. Louis, MO-IL","St. Louis City (North)",126144,1 
"29","02002","41180","Metro","MO","St. Louis, MO-IL","St. Louis City (South)",175434,1 
"29","02101","41180","Metro","MO","St. Louis, MO-IL","Jefferson County (North)",112870,1 
"29","02102","41180","Metro","MO","St. Louis, MO-IL","Jefferson County (South)",113869,1 
"29","02200","22100","Micro","MO","Farmington, MO","St. Francois, Washington, Perry & Ste. Genevieve Counties",66922,0.5234 
"29","02200","99999"," ","MO","[not in a CBSA]","St. Francois, Washington, Perry & Ste. Genevieve Counties",60949,0.4766 
"29","02300","16020","Metro","MO","Cape Girardeau, MO-IL","Cape Girardeau & Scott Counties",81710,0.6822 
"29","02300","43460","Micro","MO","Sikeston, MO","Cape Girardeau & Scott Counties",38059,0.3178 
"29","02400","16020","Metro","MO","Cape Girardeau, MO-IL","Dunklin, Stoddard, New Madrid, Pemiscot, Mississippi & Bollinger Counties",10567,0.0942 
"29","02400","28380","Micro","MO","Kennett, MO","Dunklin, Stoddard, New Madrid, Pemiscot, Mississippi & Bollinger Counties",28283,0.2521 
"29","02400","99999"," ","MO","[not in a CBSA]","Dunklin, Stoddard, New Madrid, Pemiscot, Mississippi & Bollinger Counties",73344,0.6537 
"29","02500","38740","Micro","MO","Poplar Bluff, MO","Butler, Ripley, Wayne, Madison, Iron, Reynolds, Dent, Shannon & Carter Counties",52809,0.4449 
"29","02500","99999"," ","MO","[not in a CBSA]","Butler, Ripley, Wayne, Madison, Iron, Reynolds, Dent, Shannon & Carter Counties",65887,0.5551 
"29","02600","48460","Micro","MO","West Plains, MO","Howell, Texas, Wright, Douglas, Oregon & Ozark Counties",39750,0.3575 
"29","02600","99999"," ","MO","[not in a CBSA]","Howell, Texas, Wright, Douglas, Oregon & Ozark Counties",71441,0.6425 
"29","02701","44180","Metro","MO","Springfield, MO","Christian, Greene (Outside Springfield City) & Webster Counties",169792,1 
"29","02702","44180","Metro","MO","Springfield, MO","Greene County--Springfield City (North)",124577,1 
"29","02703","44180","Metro","MO","Springfield, MO","Greene County--Springfield City (South)",132473,1 
"29","02800","14700","Micro","MO","Branson, MO","Taney, Barry, Stone & McDonald Counties",56066,0.3867 
"29","02800","99999"," ","MO","[not in a CBSA]","Taney, Barry, Stone & McDonald Counties",88913,0.6133 
"29","02900","27900","Metro","MO","Joplin, MO","Jasper & Newton Counties",181409,1 
"30","00100","28060","Micro","MT","Kalispell, MT","Flathead, Glacier & Lincoln Counties--Kalispell City",104357,0.7572 
"30","00100","99999"," ","MT","[not in a CBSA]","Flathead, Glacier & Lincoln Counties--Kalispell City",33455,0.2428 
"30","00200","33540","Metro","MT","Missoula, MT","Lake, Mineral, Missoula & Sanders Counties--Missoula City",117922,0.7104 
"30","00200","99999"," ","MT","[not in a CBSA]","Lake, Mineral, Missoula & Sanders Counties--Missoula City",48069,0.2896 
"30","00300","15580","Micro","MT","Butte-Silver Bow, MT","Southwest Montana--Butte-Silver Bow & Hamilton City",35133,0.3003 
"30","00300","99999"," ","MT","[not in a CBSA]","Southwest Montana--Butte-Silver Bow & Hamilton City",81844,0.6997 
"30","00400","14580","Micro","MT","Bozeman, MT","Gallatin County--Bozeman City",118960,1 
"30","00500","24500","Metro","MT","Great Falls, MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",84414,0.5432 
"30","00500","25740","Micro","MT","Helena, MT","Lewis and Clark & Cascade Counties--Great Falls & Helena City",70973,0.4567 
"30","00600","13740","Metro","MT","Billings, MT","Central Montana--Havre & Livingston City",19436,0.149 
"30","00600","25740","Micro","MT","Helena, MT","Central Montana--Havre & Livingston City",12085,0.0926 
"30","00600","99999"," ","MT","[not in a CBSA]","Central Montana--Havre & Livingston City",98946,0.7584 
"30","00700","13740","Metro","MT","Billings, MT","Eastern Montana--Sidney & Miles City",54617,0.3677 
"30","00700","99999"," ","MT","[not in a CBSA]","Eastern Montana--Sidney & Miles City",93900,0.6323 
"30","00800","13740","Metro","MT","Billings, MT","Billings City",110114,1 
"31","00100","42420","Micro","NE","Scottsbluff, NE","North Central & Northwest Nebraska",37893,0.359 
"31","00100","99999"," ","NE","[not in a CBSA]","North Central & Northwest Nebraska",67663,0.641 
"31","00200","18100","Micro","NE","Columbus, NE","Northeast Nebraska",34296,0.1855 
"31","00200","35740","Micro","NE","Norfolk, NE","Northeast Nebraska",48744,0.2637 
"31","00200","43580","Metro","NE","Sioux City, IA-NE-SD","Northeast Nebraska",27188,0.1471 
"31","00200","99999"," ","NE","[not in a CBSA]","Northeast Nebraska",74612,0.4037 
"31","00300","24260","Metro","NE","Grand Island, NE","Central Nebraska",77038,0.7013 
"31","00300","99999"," ","NE","[not in a CBSA]","Central Nebraska",32805,0.2987 
"31","00400","30420","Micro","NE","Lexington, NE","Southwest Nebraska",26004,0.2542 
"31","00400","35820","Micro","NE","North Platte, NE","Southwest Nebraska",35791,0.3499 
"31","00400","99999"," ","NE","[not in a CBSA]","Southwest Nebraska",40494,0.3959 
"31","00500","25580","Micro","NE","Hastings, NE","South Central Nebraska",31205,0.2679 
"31","00500","28260","Micro","NE","Kearney, NE","South Central Nebraska",56772,0.4873 
"31","00500","99999"," ","NE","[not in a CBSA]","South Central Nebraska",28524,0.2448 
"31","00600","13100","Micro","NE","Beatrice, NE","Southeast Nebraska",21704,0.1575 
"31","00600","30700","Metro","NE","Lincoln, NE","Southeast Nebraska",17609,0.1278 
"31","00600","99999"," ","NE","[not in a CBSA]","Southeast Nebraska",98516,0.7148 
"31","00701","23340","Micro","NE","Fremont, NE","Dodge, Cass, Saunders & Washington Counties",37167,0.3477 
"31","00701","36540","Metro","NE","Omaha-Council Bluffs, NE-IA","Dodge, Cass, Saunders & Washington Counties",69741,0.6523 
"31","00702","36540","Metro","NE","Omaha-Council Bluffs, NE-IA","Sarpy County--Bellevue City",190604,1 
"31","00801","30700","Metro","NE","Lincoln, NE","Lancaster County--Lincoln City (North)",171287,1 
"31","00802","30700","Metro","NE","Lincoln, NE","Lancaster County--Lincoln City (South)",151321,1 
"31","00901","36540","Metro","NE","Omaha-Council Bluffs, NE-IA","Douglas County--Omaha City (Northwest)",196880,1 
"31","00902","36540","Metro","NE","Omaha-Council Bluffs, NE-IA","Douglas County--Omaha City (Southwest)",159143,1 
"31","00903","36540","Metro","NE","Omaha-Council Bluffs, NE-IA","Douglas County--Omaha City (Northeast)",114458,1 
"31","00904","36540","Metro","NE","Omaha-Council Bluffs, NE-IA","Douglas County--Omaha City (Southeast)",114045,1 
"32","00101","39900","Metro","NV","Reno, NV","Washoe County (North)--Sparks City",157689,1 
"32","00102","39900","Metro","NV","Reno, NV","Washoe County (South Central)--Reno City",195423,1 
"32","00103","39900","Metro","NV","Reno, NV","Washoe County (South)",133380,1 
"32","00200","21220","Micro","NV","Elko, NV","Rural Nevada",55557,0.3066 
"32","00200","21980","Micro","NV","Fallon, NV","Rural Nevada",25516,0.1408 
"32","00200","37220","Micro","NV","Pahrump, NV","Rural Nevada",51591,0.2847 
"32","00200","49080","Micro","NV","Winnemucca, NV","Rural Nevada",17285,0.0954 
"32","00200","99999"," ","NV","[not in a CBSA]","Rural Nevada",31246,0.1724 
"32","00300","16180","Metro","NV","Carson City, NV","Carson City, Lyon, Douglas & Storey Counties",58639,0.342 
"32","00300","22280","Micro","NV","Fernley, NV","Carson City, Lyon, Douglas & Storey Counties",59235,0.3455 
"32","00300","23820","Micro","NV","Gardnerville Ranchos, NV","Carson City, Lyon, Douglas & Storey Counties",49488,0.2886 
"32","00300","39900","Metro","NV","Reno, NV","Carson City, Lyon, Douglas & Storey Counties",4104,0.0239 
"32","00401","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",141403,1 
"32","00402","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PU",162012,1 
"32","00403","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Greater North Las Vegas City",215691,1 
"32","00404","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",154784,1 
"32","00405","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (West)--Las Vegas City (Southwest)",159900,1 
"32","00406","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Las Vegas City (South Central)",141840,1 
"32","00407","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Las Vegas City (Southeast)",132429,1 
"32","00408","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",160272,1 
"32","00409","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Paradise (Northwest) & Winchester",158332,1 
"32","00410","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Spring Valley (East)",107325,1 
"32","00411","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Spring Valley (West)",135714,1 
"32","00412","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Paradise (South) & Enterprise",163143,1 
"32","00413","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Henderson City (Central South)",113706,1 
"32","00414","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (Central)--Henderson City (West)",125552,1 
"32","00415","29820","Metro","NV","Las Vegas-Henderson-Paradise, NV","Clark County (South)--Henderson (East) & Boulder Cities",193358,1 
"33","00100","13620","Micro","NH","Berlin, NH","Grafton, Sullivan, Coos Counties",31268,0.189 
"33","00100","30100","Micro","NH","Lebanon, NH-VT","Grafton, Sullivan, Coos Counties",134181,0.811 
"33","00201","18180","Micro","NH","Concord, NH","Central Region--Byram, Terry, Utica & Vicksburg City",21115,0.1565 
"33","00201","29060","Micro","NH","Laconia, NH","Central Region--Byram, Terry, Utica & Vicksburg City",63705,0.4721 
"33","00201","99999"," ","NH","[not in a CBSA]","Central Region--Byram, Terry, Utica & Vicksburg City",50107,0.3714 
"33","00301","14460","Metro","NH","Boston-Cambridge-Newton, MA-NH","Strafford & Rockingham (Northern) Counties",150189,1 
"33","00401","18180","Micro","NH","Concord, NH","Central New Hampshire--Merrimack County (Central), Concord City",117822,1 
"33","00501","28300","Micro","NH","Keene, NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",76458,0.7007 
"33","00501","31700","Metro","NH","Manchester-Nashua, NH","Southwestern New Hampshire--Cheshire & Hillsborough (Western) Counties",32651,0.2993 
"33","00601","31700","Metro","NH","Manchester-Nashua, NH","Manchester City",115644,1 
"33","00602","31700","Metro","NH","Manchester-Nashua, NH","Greater Nashua City (East)",105194,1 
"33","00603","31700","Metro","NH","Manchester-Nashua, NH","Greater Nashua City (West)",112349,1 
"33","00701","14460","Metro","NH","Boston-Cambridge-Newton, MA-NH","Outer Manchester City",96006,0.5715 
"33","00701","18180","Micro","NH","Concord, NH","Outer Manchester City",14871,0.0885 
"33","00701","31700","Metro","NH","Manchester-Nashua, NH","Outer Manchester City",57099,0.3399 
"33","00801","14460","Metro","NH","Boston-Cambridge-Newton, MA-NH","Seacoast Region--Rockingham County (Southern), Portsmouth City",198870,1 
"34","00101","12100","Metro","NJ","Atlantic City-Hammonton, NJ","Atlantic County (East)--Atlantic City, Pleasantville, Northfield & Coast",145982,1 
"34","00102","12100","Metro","NJ","Atlantic City-Hammonton, NJ","Atlantic County (Outside Somers Point City)--West to Hammonton Town",118083,1 
"34","00301","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (South Central)--Hackensack & Teaneck",109278,1 
"34","00302","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights",125216,1 
"34","00303","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park",136342,1 
"34","00304","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (West Central)--Fair Lawn, Garfield & Lodi",129504,1 
"34","00305","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (East)--Tenafly, Park Ridge, Englewood City & Cresskill",126560,1 
"34","00306","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes",104617,1 
"34","00307","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford",117748,1 
"34","00308","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood",106467,1 
"34","00501","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Passaic County (South)--Passaic & Clifton (SE)",143175,1 
"34","00502","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Passaic County (Central)--Hawthorne",114166,1 
"34","00503","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Passaic County--Paterson",159732,1 
"34","00504","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes",107045,1 
"34","00601","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County (Central)--Jersey City (North)",165889,1 
"34","00602","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County (Central)--Jersey City (South)",126560,1 
"34","00603","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County (Northeast)--Union City & Hoboken",146205,1 
"34","00604","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County (North)--West New York, Secaucus & North Bergen",150471,1 
"34","00605","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County (South & West)--Bayonne, Kearney & Harrison",135729,1 
"34","00800","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hunterdon County",128947,1 
"34","00901","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (Southeast)",131871,1 
"34","00902","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (Southwest)",118048,1 
"34","00903","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (Northwest)--North Piscataway & South Plainfield",118725,1 
"34","00904","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (North Central)--Metuchen & South Edison",115411,1 
"34","00905","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (Northeast)--Carteret & North Woodbridge",114925,1 
"34","00906","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (Central)--New Brunswick & Highland Park",153990,1 
"34","00907","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Middlesex County (East Central)--Perth Amboy & Sayreville",110192,1 
"34","01001","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Somerset County (North & West)",111214,1 
"34","01002","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Somerset County (South)",113861,1 
"34","01003","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Somerset County (Central)--Bridgewater, Somerville & North Plainfield",120286,1 
"34","01101","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Monmouth County (Southeast)--Wall, Tinton Falls (South)",103643,1 
"34","01102","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Monmouth County (Southwest)--Freehold, Manalapan",111349,1 
"34","01103","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Monmouth County (Southeast)--Long Branch, Asbury Park & Eatontown",114319,1 
"34","01104","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Monmouth County (Northeast)--Red Bank, Northeast Middletown",107026,1 
"34","01105","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Monmouth County (Northwest)--Matawan & Aberdeen",100778,1 
"34","01106","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Monmouth County (Central)",106500,1 
"34","01201","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Ocean County (South)",124032,1 
"34","01202","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Ocean County (Central)--Toms River & Berkeley",159890,1 
"34","01203","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Ocean County (Lakewood)",135158,1 
"34","01204","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Ocean County (Northwest)",114367,1 
"34","01205","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Ocean County (Northeast)--Brick & Point Pleasant",103782,1 
"34","01401","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Essex County (Northeast)--Bloomfield",121470,1 
"34","01402","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Essex County (South Central)--Irvington",105344,1 
"34","01403","35620","Metro","NJ","New York-Newark-Jersey City, NY-NJ-PA","Essex County (Northwest)--Montclair",113124,1 
